/opt/miniconda3/envs/alon_env/lib/python3.9/site-packages/transformers/utils/generic.py:260: UserWarning: torch.utils._pytree._register_pytree_node is deprecated. Please use torch.utils._pytree.register_pytree_node instead.
  torch.utils._pytree._register_pytree_node(
###########################################################################################################################################################

        auged__ learning rate: 0.0005, lr_decay: 0.8, mlp_hidden_sizes: [1024, 512], jump_frames: 2, use_reconstruction_layer: True
        batch_size: 64, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], dataset: Stereo,
        average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, deepF_nocorrs: False, weight_decay: 5e-05
        SVD coeff: 0, RE1 coeff: 0 SED coeff: 0.01, ALG_COEFF: 0, L2_coeff: 1.0, huber_coeff: 1.0, unforzen layers: 0, group conv: False
        crop: 224 resize: 256, use conv: True pretrained: None, seq_ratio: 0.3, norm_mean: tensor([0.4815, 0.4578, 0.4082], device='cuda:0'), norm_std: tensor([0.2686, 0.2613, 0.2758], device='cuda:0')


algebraic_truth: 0.016734140423628		 val_algebraic_truth: 0.01731679340203603
             Training MAE: 0.12582293152809143		 Val MAE: 0.09355172514915466
             Algebraic dist: 45.96357609675481		 Val Algebraic dist: 47.19432237413194
             Algebraic sqr dist: 5243.072115384615	  Val Algebraic sqr dist: 5393.956597222223
             RE1 dist: 2621.5360576923076		 Val RE1 dist: 2696.9782986111113
             SED dist: 6.461946927584135		 Val SED dist: 6.072884453667535


Epoch 6/1100: Training Loss: 0.08569019574385422		 Val Loss: 0.12053215503692627
             Training MAE: 0.1025390774011612		 Val MAE: 0.10927868634462357
             Algebraic dist: 38.42413799579327		 Val Algebraic dist: 46.98181491427951
             Algebraic sqr dist: 3448.910456730769	  Val Algebraic sqr dist: 5877.842447916667
             RE1 dist: 1724.4552283653845		 Val RE1 dist: 2938.9212239583335
             SED dist: 5.580542344313401		 Val SED dist: 8.659007602267796


Epoch 7/1100: Training Loss: 0.08877988962026742		 Val Loss: 0.08827888303332859
             Training MAE: 0.09701579064130783		 Val MAE: 0.08351679891347885
             Algebraic dist: 34.22762592022236		 Val Algebraic dist: 38.089026557074654
             Algebraic sqr dist: 2723.3768028846152	  Val Algebraic sqr dist: 3941.2122395833335
             RE1 dist: 1361.6884014423076		 Val RE1 dist: 1970.6061197916667
             SED dist: 5.906819270207332		 Val SED dist: 6.834258609347874


Epoch 8/1100: Training Loss: 0.08742282940791203		 Val Loss: 0.07804986503389147
             Training MAE: 0.08932561427354813		 Val MAE: 0.055375054478645325
             Algebraic dist: 33.56839224008414		 Val Algebraic dist: 38.17609659830729
             Algebraic sqr dist: 2690.975360576923	  Val Algebraic sqr dist: 3883.9266493055557
             RE1 dist: 1345.4876802884614		 Val RE1 dist: 1941.9635416666667
             SED dist: 6.096324040339543		 Val SED dist: 6.561234792073567


Epoch 9/1100: Training Loss: 0.07722592353820801		 Val Loss: 0.07911717891693115
             Training MAE: 0.0788496881723404		 Val MAE: 0.07417134940624237
             Algebraic dist: 31.27478496844952		 Val Algebraic dist: 32.07257080078125
             Algebraic sqr dist: 2303.946514423077	  Val Algebraic sqr dist: 2241.9014756944443
             RE1 dist: 1151.9732572115386		 Val RE1 dist: 1120.9507378472222
             SED dist: 5.642355111929087		 Val SED dist: 6.23711183336046


Epoch 10/1100: Training Loss: 0.10020020374884972		 Val Loss: 0.1304000351164076
             Training MAE: 0.09623987227678299		 Val MAE: 0.11266153305768967
             Algebraic dist: 30.508681077223557		 Val Algebraic dist: 37.96037122938368
             Algebraic sqr dist: 2146.4400540865386	  Val Algebraic sqr dist: 3740.0881076388887
             RE1 dist: 1073.2200270432693		 Val RE1 dist: 1870.0440538194443
             SED dist: 6.837888864370493		 Val SED dist: 8.900852627224392


Epoch 11/1100: Training Loss: 0.07789372480832614		 Val Loss: 0.06809915436638726
             Training MAE: 0.08251741528511047		 Val MAE: 0.0488765612244606
             Algebraic dist: 30.411966177133415		 Val Algebraic dist: 32.303558349609375
             Algebraic sqr dist: 2175.5623497596152	  Val Algebraic sqr dist: 2424.234809027778
             RE1 dist: 1087.7811748798076		 Val RE1 dist: 1212.117404513889
             SED dist: 5.606363736666166		 Val SED dist: 5.823352813720703


Epoch 12/1100: Training Loss: 0.07078917209918682		 Val Loss: 0.07374978065490723
             Training MAE: 0.06930676847696304		 Val MAE: 0.05452635511755943
             Algebraic dist: 27.85595937875601		 Val Algebraic dist: 29.75735134548611
             Algebraic sqr dist: 1815.3774038461538	  Val Algebraic sqr dist: 2281.3474392361113
             RE1 dist: 907.6887019230769		 Val RE1 dist: 1140.6737196180557
             SED dist: 5.464047358586238		 Val SED dist: 6.438313802083333


Epoch 13/1100: Training Loss: 0.07264239512957059		 Val Loss: 0.11713408099280463
             Training MAE: 0.06936372071504593		 Val MAE: 0.09716228395700455
             Algebraic dist: 26.02130126953125		 Val Algebraic dist: 29.645975748697918
             Algebraic sqr dist: 1586.7244591346155	  Val Algebraic sqr dist: 1487.530490451389
             RE1 dist: 793.3622295673077		 Val RE1 dist: 743.7652452256945
             SED dist: 5.498969444861779		 Val SED dist: 8.209979587131077


Epoch 14/1100: Training Loss: 0.09468562786395733		 Val Loss: 0.09191793865627712
             Training MAE: 0.08254127204418182		 Val MAE: 0.08515984565019608
             Algebraic dist: 26.36919227013221		 Val Algebraic dist: 25.297509087456596
             Algebraic sqr dist: 1605.8393930288462	  Val Algebraic sqr dist: 1413.6837022569443
             RE1 dist: 802.9196965144231		 Val RE1 dist: 706.8418511284722
             SED dist: 6.68302506666917		 Val SED dist: 7.3706512451171875


Epoch 15/1100: Training Loss: 0.10283266581021823		 Val Loss: 0.08305483394198948
             Training MAE: 0.09547588974237442		 Val MAE: 0.07774055749177933
             Algebraic dist: 29.950662466195915		 Val Algebraic dist: 31.958723280164932
             Algebraic sqr dist: 2058.3849158653848	  Val Algebraic sqr dist: 2523.2977430555557
             RE1 dist: 1029.1924579326924		 Val RE1 dist: 1261.6488715277778
             SED dist: 6.9755683312049275		 Val SED dist: 6.61546156141493


Epoch 16/1100: Training Loss: 0.06895405512589675		 Val Loss: 0.07759976387023926
             Training MAE: 0.06885919719934464		 Val MAE: 0.07392560690641403
             Algebraic dist: 27.644000713641827		 Val Algebraic dist: 27.073788113064236
             Algebraic sqr dist: 1817.7088341346155	  Val Algebraic sqr dist: 1661.2766927083333
             RE1 dist: 908.8544170673077		 Val RE1 dist: 830.6384548611111
             SED dist: 5.326151334322416		 Val SED dist: 6.167925516764323


Epoch 17/1100: Training Loss: 0.06795288049257718		 Val Loss: 0.07556527190738255
             Training MAE: 0.06449225544929504		 Val MAE: 0.053459201008081436
             Algebraic dist: 25.614095834585335		 Val Algebraic dist: 27.862118191189236
             Algebraic sqr dist: 1552.9451622596155	  Val Algebraic sqr dist: 1499.5785590277778
             RE1 dist: 776.4725811298077		 Val RE1 dist: 749.7892795138889
             SED dist: 5.36057868370643		 Val SED dist: 6.754413604736328


Epoch 18/1100: Training Loss: 0.07298224247418918		 Val Loss: 0.13422505060831705
             Training MAE: 0.06637542694807053		 Val MAE: 0.060988713055849075
             Algebraic dist: 24.790675236628605		 Val Algebraic dist: 43.322055392795136
             Algebraic sqr dist: 1447.2732872596155	  Val Algebraic sqr dist: 4839.565972222223
             RE1 dist: 723.6366436298077		 Val RE1 dist: 2419.7829861111113
             SED dist: 5.7235588660606975		 Val SED dist: 12.245556301540798


Epoch 19/1100: Training Loss: 0.07405598805500911		 Val Loss: 0.07876296175850762
             Training MAE: 0.07116270065307617		 Val MAE: 0.0621158666908741
             Algebraic dist: 24.078899676983173		 Val Algebraic dist: 26.793212890625
             Algebraic sqr dist: 1350.4969951923076	  Val Algebraic sqr dist: 1921.7897135416667
             RE1 dist: 675.2484975961538		 Val RE1 dist: 960.8948567708334
             SED dist: 5.585331256573017		 Val SED dist: 6.8165028889973955


Epoch 20/1100: Training Loss: 0.07179988806064312		 Val Loss: 0.10452976491716173
             Training MAE: 0.06847122311592102		 Val MAE: 0.06603316962718964
             Algebraic dist: 23.14471435546875		 Val Algebraic dist: 33.751071506076386
             Algebraic sqr dist: 1261.1700721153845	  Val Algebraic sqr dist: 3032.1180555555557
             RE1 dist: 630.5850360576923		 Val RE1 dist: 1516.0590277777778
             SED dist: 5.49208479661208		 Val SED dist: 9.057012769911024


Epoch 21/1100: Training Loss: 0.07268084929539607		 Val Loss: 0.08831195698844062
             Training MAE: 0.06925132125616074		 Val MAE: 0.08723340928554535
             Algebraic dist: 22.49205369215745		 Val Algebraic dist: 22.38039991590712
             Algebraic sqr dist: 1192.1276292067307	  Val Algebraic sqr dist: 1171.5044487847222
             RE1 dist: 596.0638521634615		 Val RE1 dist: 585.7522243923611
             SED dist: 5.4705035869891825		 Val SED dist: 6.047542572021484


Epoch 22/1100: Training Loss: 0.06899140431330754		 Val Loss: 0.09366786479949951
             Training MAE: 0.06398992240428925		 Val MAE: 0.07757943123579025
             Algebraic dist: 22.36524376502404		 Val Algebraic dist: 27.159130520290798
             Algebraic sqr dist: 1184.9079026442307	  Val Algebraic sqr dist: 1992.705295138889
             RE1 dist: 592.4539513221154		 Val RE1 dist: 996.3527560763889
             SED dist: 5.387152451735276		 Val SED dist: 7.32114495171441


Epoch 23/1100: Training Loss: 0.0939111984693087		 Val Loss: 0.07456334431966145
             Training MAE: 0.08104494214057922		 Val MAE: 0.05931489169597626
             Algebraic dist: 23.74537776066707		 Val Algebraic dist: 26.88864983452691
             Algebraic sqr dist: 1296.2007211538462	  Val Algebraic sqr dist: 1490.056640625
             RE1 dist: 648.1003605769231		 Val RE1 dist: 745.0283203125
             SED dist: 6.703410221980168		 Val SED dist: 6.459207322862413


Epoch 24/1100: Training Loss: 0.07383592770649837		 Val Loss: 0.08107206556532118
             Training MAE: 0.07024351507425308		 Val MAE: 0.07644648104906082
             Algebraic dist: 24.9691889836238		 Val Algebraic dist: 26.137651231553818
             Algebraic sqr dist: 1431.8539663461538	  Val Algebraic sqr dist: 1521.262478298611
             RE1 dist: 715.9269831730769		 Val RE1 dist: 760.6312934027778
             SED dist: 5.651428809532752		 Val SED dist: 6.122074551052517


Epoch 25/1100: Training Loss: 0.06909711544330303		 Val Loss: 0.07490911748674181
             Training MAE: 0.06085320934653282		 Val MAE: 0.05172725021839142
             Algebraic dist: 23.419189453125		 Val Algebraic dist: 25.632568359375
             Algebraic sqr dist: 1264.235126201923	  Val Algebraic sqr dist: 1748.2744140625
             RE1 dist: 632.1175631009615		 Val RE1 dist: 874.13720703125
             SED dist: 5.497496384840745		 Val SED dist: 6.623049418131511


Epoch 26/1100: Training Loss: 0.06529567791865422		 Val Loss: 0.07190595070521037
             Training MAE: 0.05748235061764717		 Val MAE: 0.05980296432971954
             Algebraic dist: 21.830641526442307		 Val Algebraic dist: 23.271582709418404
             Algebraic sqr dist: 1114.8125751201924	  Val Algebraic sqr dist: 1324.3920355902778
             RE1 dist: 557.4063251201923		 Val RE1 dist: 662.1960177951389
             SED dist: 5.332184424767127		 Val SED dist: 6.0264697604709205


Epoch 27/1100: Training Loss: 0.0821616007731511		 Val Loss: 0.06712796290715535
             Training MAE: 0.07460904121398926		 Val MAE: 0.04760604724287987
             Algebraic dist: 21.549532376802883		 Val Algebraic dist: 23.501449584960938
             Algebraic sqr dist: 1069.013897235577	  Val Algebraic sqr dist: 1222.0092230902778
             RE1 dist: 534.5069486177885		 Val RE1 dist: 611.0046657986111
             SED dist: 5.912906940166767		 Val SED dist: 6.020836724175347


Epoch 28/1100: Training Loss: 0.09768571303440975		 Val Loss: 0.09515637821621364
             Training MAE: 0.08672546595335007		 Val MAE: 0.08454582840204239
             Algebraic dist: 23.734238844651443		 Val Algebraic dist: 25.426959567599827
             Algebraic sqr dist: 1325.4619891826924	  Val Algebraic sqr dist: 1362.6940104166667
             RE1 dist: 662.7309945913462		 Val RE1 dist: 681.3470052083334
             SED dist: 6.75254645714393		 Val SED dist: 7.437329610188802


Epoch 29/1100: Training Loss: 0.06966992983451256		 Val Loss: 0.07084167003631592
             Training MAE: 0.06132066622376442		 Val MAE: 0.037030261009931564
             Algebraic dist: 24.674109825721153		 Val Algebraic dist: 26.705485026041668
             Algebraic sqr dist: 1439.2243088942307	  Val Algebraic sqr dist: 1868.130859375
             RE1 dist: 719.6121544471154		 Val RE1 dist: 934.0654296875
             SED dist: 5.6293194110576925		 Val SED dist: 6.474667019314236


Epoch 30/1100: Training Loss: 0.06932151776093703		 Val Loss: 0.0838545627064175
             Training MAE: 0.06373825669288635		 Val MAE: 0.06537967920303345
             Algebraic dist: 22.38323035606971		 Val Algebraic dist: 25.62503390842014
             Algebraic sqr dist: 1184.9542518028845	  Val Algebraic sqr dist: 1231.9009331597222
             RE1 dist: 592.4771259014423		 Val RE1 dist: 615.9504665798611
             SED dist: 5.432704045222356		 Val SED dist: 6.850498623318142


Epoch 31/1100: Training Loss: 0.06811481714248657		 Val Loss: 0.07620610131157769
             Training MAE: 0.06089980527758598		 Val MAE: 0.05442356318235397
             Algebraic dist: 21.360872708834133		 Val Algebraic dist: 23.620408799913193
             Algebraic sqr dist: 1062.4046724759614	  Val Algebraic sqr dist: 1108.5213758680557
             RE1 dist: 531.2023737980769		 Val RE1 dist: 554.2606879340278
             SED dist: 5.349398686335637		 Val SED dist: 6.763897365993923


Epoch 32/1100: Training Loss: 0.06528529754051796		 Val Loss: 0.072791854540507
             Training MAE: 0.057831134647130966		 Val MAE: 0.05596369132399559
             Algebraic dist: 20.239217904897835		 Val Algebraic dist: 22.052186754014755
             Algebraic sqr dist: 958.4362980769231	  Val Algebraic sqr dist: 1184.2934027777778
             RE1 dist: 479.21814903846155		 Val RE1 dist: 592.1467013888889
             SED dist: 5.19801271878756		 Val SED dist: 6.242213779025608


Epoch 33/1100: Training Loss: 0.09845447540283203		 Val Loss: 0.08749072419272529
             Training MAE: 0.07741860300302505		 Val MAE: 0.06294196099042892
             Algebraic dist: 22.72980440579928		 Val Algebraic dist: 30.194600423177082
             Algebraic sqr dist: 1265.6932091346155	  Val Algebraic sqr dist: 1637.1342230902778
             RE1 dist: 632.8466045673077		 Val RE1 dist: 818.5671657986111
             SED dist: 7.086513812725361		 Val SED dist: 7.529527452256945


Epoch 34/1100: Training Loss: 0.06477066645255455		 Val Loss: 0.07225362459818523
             Training MAE: 0.06008906289935112		 Val MAE: 0.047639381140470505
             Algebraic dist: 22.625711294320915		 Val Algebraic dist: 24.522501627604168
             Algebraic sqr dist: 1234.1200420673076	  Val Algebraic sqr dist: 1470.9737413194443
             RE1 dist: 617.06005859375		 Val RE1 dist: 735.4868706597222
             SED dist: 5.152550917405349		 Val SED dist: 6.559012942843967


Epoch 35/1100: Training Loss: 0.0711856484413147		 Val Loss: 0.07327979803085327
             Training MAE: 0.06583990156650543		 Val MAE: 0.05555487051606178
             Algebraic dist: 21.24988731971154		 Val Algebraic dist: 22.738805135091145
             Algebraic sqr dist: 1068.996844951923	  Val Algebraic sqr dist: 1179.9115668402778
             RE1 dist: 534.4984224759615		 Val RE1 dist: 589.9557834201389
             SED dist: 5.437873253455529		 Val SED dist: 6.551773495144314


Epoch 36/1100: Training Loss: 0.06462277815892147		 Val Loss: 0.06864629189173381
             Training MAE: 0.05863851308822632		 Val MAE: 0.03344586491584778
             Algebraic dist: 20.279705341045673		 Val Algebraic dist: 22.923038058810764
             Algebraic sqr dist: 978.2819260817307	  Val Algebraic sqr dist: 1320.4321831597222
             RE1 dist: 489.14096304086536		 Val RE1 dist: 660.2160915798611
             SED dist: 5.172640286959135		 Val SED dist: 6.386417812771267


Epoch 37/1100: Training Loss: 0.07990364844982441		 Val Loss: 0.09140878253512913
             Training MAE: 0.0704900249838829		 Val MAE: 0.06558001786470413
             Algebraic dist: 20.385152963491585		 Val Algebraic dist: 24.20938449435764
             Algebraic sqr dist: 956.224609375	  Val Algebraic sqr dist: 1514.6019965277778
             RE1 dist: 478.11234224759613		 Val RE1 dist: 757.3009982638889
             SED dist: 5.857464130108173		 Val SED dist: 8.011302524142796


Epoch 38/1100: Training Loss: 0.07213222522002		 Val Loss: 0.17901221911112467
             Training MAE: 0.064812570810318		 Val MAE: 0.07330390810966492
             Algebraic dist: 21.54389131986178		 Val Algebraic dist: 45.51702202690972
             Algebraic sqr dist: 1090.2930438701924	  Val Algebraic sqr dist: 4789.851128472223
             RE1 dist: 545.1465219350962		 Val RE1 dist: 2394.9255642361113
             SED dist: 5.56771967961238		 Val SED dist: 16.04135979546441


Epoch 39/1100: Training Loss: 0.0890110180928157		 Val Loss: 0.07444559203253852
             Training MAE: 0.07602119445800781		 Val MAE: 0.05371502414345741
             Algebraic dist: 24.072983961838943		 Val Algebraic dist: 25.273496839735245
             Algebraic sqr dist: 1354.2814002403845	  Val Algebraic sqr dist: 1527.0845269097222
             RE1 dist: 677.1407001201923		 Val RE1 dist: 763.5422634548611
             SED dist: 6.607443589430589		 Val SED dist: 6.6730600992838545


Epoch 40/1100: Training Loss: 0.06448481174615714		 Val Loss: 0.08697631624009874
             Training MAE: 0.059901162981987		 Val MAE: 0.07885332405567169
             Algebraic dist: 21.378997802734375		 Val Algebraic dist: 23.625652737087673
             Algebraic sqr dist: 1103.8731219951924	  Val Algebraic sqr dist: 1128.993923611111
             RE1 dist: 551.9365609975962		 Val RE1 dist: 564.4969618055555
             SED dist: 5.12318596473107		 Val SED dist: 6.356020609537761


Epoch 41/1100: Training Loss: 0.06410282850265503		 Val Loss: 0.0728894935713874
             Training MAE: 0.05336476489901543		 Val MAE: 0.04556155204772949
             Algebraic dist: 21.047647329477165		 Val Algebraic dist: 24.990359836154514
             Algebraic sqr dist: 1049.5662560096155	  Val Algebraic sqr dist: 1217.269314236111
             RE1 dist: 524.7831280048077		 Val RE1 dist: 608.6346571180555
             SED dist: 5.35957277738131		 Val SED dist: 6.6374083624945746


Epoch 42/1100: Training Loss: 0.06513819786218497		 Val Loss: 0.09645495149824354
             Training MAE: 0.05918969213962555		 Val MAE: 0.06997020542621613
             Algebraic dist: 19.960829514723557		 Val Algebraic dist: 26.06771681043837
             Algebraic sqr dist: 943.2882361778846	  Val Algebraic sqr dist: 1826.9952256944443
             RE1 dist: 471.6441180889423		 Val RE1 dist: 913.4977213541666
             SED dist: 5.209288963904748		 Val SED dist: 7.955735948350695


Epoch 43/1100: Training Loss: 0.06657991501001212		 Val Loss: 0.092963973681132
             Training MAE: 0.062013596296310425		 Val MAE: 0.06062384694814682
             Algebraic dist: 19.101000272310696		 Val Algebraic dist: 24.150555080837673
             Algebraic sqr dist: 867.3753004807693	  Val Algebraic sqr dist: 1131.599609375
             RE1 dist: 433.6876878004808		 Val RE1 dist: 565.7998046875
             SED dist: 5.175076411320613		 Val SED dist: 8.134513854980469


Epoch 44/1100: Training Loss: 0.0640366398371183		 Val Loss: 0.10724018017450969
             Training MAE: 0.05779071897268295		 Val MAE: 0.0773172453045845
             Algebraic dist: 18.758435762845554		 Val Algebraic dist: 25.313990275065105
             Algebraic sqr dist: 845.3810847355769	  Val Algebraic sqr dist: 1741.3221571180557
             RE1 dist: 422.69054236778845		 Val RE1 dist: 870.6610785590278
             SED dist: 5.0918097862830525		 Val SED dist: 8.525789048936632


Epoch 45/1100: Training Loss: 0.06716127120531522		 Val Loss: 0.0774383478694492
             Training MAE: 0.06333824247121811		 Val MAE: 0.060933925211429596
             Algebraic dist: 18.637300931490383		 Val Algebraic dist: 21.72977532280816
             Algebraic sqr dist: 836.8251953125	  Val Algebraic sqr dist: 1024.8213975694443
             RE1 dist: 418.41263521634613		 Val RE1 dist: 512.4106987847222
             SED dist: 5.175038851224459		 Val SED dist: 6.3900909423828125


Epoch 46/1100: Training Loss: 0.0701679174716656		 Val Loss: 0.10505827930238512
             Training MAE: 0.0629725232720375		 Val MAE: 0.045950353145599365
             Algebraic dist: 18.98881296011118		 Val Algebraic dist: 28.110944959852432
             Algebraic sqr dist: 849.8932542067307	  Val Algebraic sqr dist: 2159.5709635416665
             RE1 dist: 424.94662710336536		 Val RE1 dist: 1079.7855902777778
             SED dist: 5.39294668344351		 Val SED dist: 9.920958624945747


Epoch 47/1100: Training Loss: 0.07107327993099506		 Val Loss: 0.07566159963607788
             Training MAE: 0.06382084637880325		 Val MAE: 0.060576070100069046
             Algebraic dist: 20.081298828125		 Val Algebraic dist: 22.55666775173611
             Algebraic sqr dist: 988.6473858173077	  Val Algebraic sqr dist: 1224.7833116319443
             RE1 dist: 494.32369290865387		 Val RE1 dist: 612.3916558159722
             SED dist: 5.510616595928486		 Val SED dist: 6.297656589084202


Epoch 48/1100: Training Loss: 0.062049384300525375		 Val Loss: 0.09335345692104763
             Training MAE: 0.05905670300126076		 Val MAE: 0.03592575713992119
             Algebraic dist: 18.85623286320613		 Val Algebraic dist: 26.648839314778645
             Algebraic sqr dist: 854.5650540865385	  Val Algebraic sqr dist: 1956.4832899305557
             RE1 dist: 427.2825270432692		 Val RE1 dist: 978.2416449652778
             SED dist: 4.927912785456731		 Val SED dist: 8.86964840359158


Epoch 49/1100: Training Loss: 0.06300652027130127		 Val Loss: 0.07325500249862671
             Training MAE: 0.05784447118639946		 Val MAE: 0.04267505556344986
             Algebraic dist: 18.56346717247596		 Val Algebraic dist: 21.273779975043404
             Algebraic sqr dist: 818.8229417067307	  Val Algebraic sqr dist: 1044.9016927083333
             RE1 dist: 409.41150841346155		 Val RE1 dist: 522.4508463541666
             SED dist: 5.002657963679387		 Val SED dist: 6.806870778401692


Epoch 50/1100: Training Loss: 0.06279358038535485		 Val Loss: 0.07665003008312649
             Training MAE: 0.05769995599985123		 Val MAE: 0.038272254168987274
             Algebraic dist: 17.750052818885216		 Val Algebraic dist: 21.321287367078995
             Algebraic sqr dist: 760.3684645432693	  Val Algebraic sqr dist: 1035.7836371527778
             RE1 dist: 380.1842698317308		 Val RE1 dist: 517.8918185763889
             SED dist: 4.982347341684195		 Val SED dist: 7.195001390245226


Epoch 51/1100: Training Loss: 0.06480670892275296		 Val Loss: 0.08476128843095568
             Training MAE: 0.06121695786714554		 Val MAE: 0.06609024852514267
             Algebraic dist: 17.800818810096153		 Val Algebraic dist: 21.814722696940105
             Algebraic sqr dist: 758.8149038461538	  Val Algebraic sqr dist: 1164.510525173611
             RE1 dist: 379.4074894831731		 Val RE1 dist: 582.2552625868055
             SED dist: 4.9864936241736775		 Val SED dist: 6.821451822916667


Epoch 52/1100: Training Loss: 0.06644641894560593		 Val Loss: 0.10183797942267524
             Training MAE: 0.06104961782693863		 Val MAE: 0.08172312378883362
             Algebraic dist: 18.090074979341946		 Val Algebraic dist: 21.283057318793404
             Algebraic sqr dist: 786.4595102163462	  Val Algebraic sqr dist: 1167.7944878472222
             RE1 dist: 393.2297551081731		 Val RE1 dist: 583.8972439236111
             SED dist: 5.163858266977163		 Val SED dist: 7.608621385362413


Epoch 53/1100: Training Loss: 0.10261608087099515		 Val Loss: 0.08352541923522949
             Training MAE: 0.08450545370578766		 Val MAE: 0.08047588169574738
             Algebraic dist: 22.60552978515625		 Val Algebraic dist: 24.865137736002605
             Algebraic sqr dist: 1236.8499849759614	  Val Algebraic sqr dist: 1511.1575520833333
             RE1 dist: 618.4250300480769		 Val RE1 dist: 755.5787760416666
             SED dist: 7.143498347355769		 Val SED dist: 6.219067043728298


Epoch 54/1100: Training Loss: 0.059800766981565036		 Val Loss: 0.145742138226827
             Training MAE: 0.06078691780567169		 Val MAE: 0.0785662829875946
             Algebraic dist: 20.43207256610577		 Val Algebraic dist: 38.39368353949653
             Algebraic sqr dist: 1003.7429387019231	  Val Algebraic sqr dist: 3512.8522135416665
             RE1 dist: 501.87146935096155		 Val RE1 dist: 1756.4261067708333
             SED dist: 4.719973930945764		 Val SED dist: 12.662081400553385


Epoch 55/1100: Training Loss: 0.07706474340879		 Val Loss: 0.10794270038604736
             Training MAE: 0.07202395796775818		 Val MAE: 0.042105186730623245
             Algebraic dist: 20.036595271183895		 Val Algebraic dist: 32.11882188585069
             Algebraic sqr dist: 981.2113131009615	  Val Algebraic sqr dist: 2732.3932291666665
             RE1 dist: 490.6056565504808		 Val RE1 dist: 1366.1966145833333
             SED dist: 5.639659001277043		 Val SED dist: 10.22157457139757


Epoch 56/1100: Training Loss: 0.0636232724556556		 Val Loss: 0.10232902235454983
             Training MAE: 0.06381158530712128		 Val MAE: 0.060726918280124664
